id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
109198871,152baeeb-0222-43b1-a8ff-f8adccdd5d05,Mon Mar 21 2022 20:06:33 GMT-0500 (CDT),2022-03-21,2022-03-22 00:06:33 UTC,Eastern Time (US & Canada),442729,2022-03-22 03:07:46 UTC,2022-03-31 13:46:13 UTC,research,,https://www.inaturalist.org/observations/109198871,https://static.inaturalist.org/photos/184002577/medium.jpg,"","",2,0,false,3,"Lawrence, KS, US",38.9217995709,-95.2255704511,462,,,,462,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109238629,9428a45a-575c-4ebc-94d2-fdbc30481812,2022-03-22 12:56:51,2022-03-22,2022-03-22 12:56:51 UTC,UTC,5441123,2022-03-22 17:57:40 UTC,2022-11-23 00:45:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109238629,https://inaturalist-open-data.s3.amazonaws.com/photos/184076036/medium.jpeg,"",,1,0,false,2,"Belknap Precinct, IL, USA",37.3123766667,-88.9792216667,6,,,,6,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109238647,97ace887-df35-4601-954d-2ec41475eddb,Tue Mar 22 2022 12:57:46 GMT-0500 (CDT),2022-03-22,2022-03-22 12:57:46 UTC,UTC,5423090,2022-03-22 17:58:01 UTC,2022-03-22 18:10:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109238647,https://inaturalist-open-data.s3.amazonaws.com/photos/184077592/medium.jpg,"","",1,0,false,3,"Cypress, IL, US",37.3125547931,-88.9793263634,28,,,,28,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109239087,07de3b1f-849b-48c1-946b-3b313faa1abf,2022-03-22 12:56:50,2022-03-22,2022-03-22 17:56:50 UTC,Central Time (US & Canada),5423047,2022-03-22 18:04:24 UTC,2022-03-22 18:05:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109239087,https://inaturalist-open-data.s3.amazonaws.com/photos/184076947/medium.jpeg,"",,1,0,false,2,"Belknap Precinct, IL, USA",37.312527,-88.979476,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109243042,75a87b75-779b-4c24-90e0-7b63e52839e3,2022-03-22 12:57:04,2022-03-22,2022-03-22 17:57:04 UTC,Central Time (US & Canada),1639,2022-03-22 18:58:49 UTC,2022-03-25 11:03:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109243042,https://static.inaturalist.org/photos/184084006/medium.jpeg,"",,1,0,false,2,"Belknap Precinct, IL, USA",37.312465,-88.979444,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109243801,436567bc-2aba-4231-a87c-cb8e3e88127d,Tue Mar 22 2022 13:02:49 GMT-0500 (CDT),2022-03-22,2022-03-22 13:02:49 UTC,UTC,5423071,2022-03-22 19:07:58 UTC,2022-03-23 23:13:38 UTC,research,,https://www.inaturalist.org/observations/109243801,https://static.inaturalist.org/photos/184085329/medium.jpg,"","",1,0,false,3,"Cypress, IL, US",37.3125416667,-88.97912,21,,,,21,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109243871,ef91a45f-f994-4c2b-9b0a-f145df96d44f,Tue Mar 22 2022 12:56:51 GMT-0500 (CDT),2022-03-22,2022-03-22 12:56:51 UTC,UTC,5423071,2022-03-22 19:09:00 UTC,2022-11-23 00:45:07 UTC,research,,https://www.inaturalist.org/observations/109243871,https://static.inaturalist.org/photos/184085489/medium.jpg,"","",1,0,false,3,"Cypress, IL, US",37.3125083333,-88.97915,110,,,,110,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109286603,ed60d7ca-67e5-4eef-9467-4a55b66b7d6d,2022-03-22 13:03:22,2022-03-22,2022-03-22 18:03:22 UTC,Central Time (US & Canada),5423057,2022-03-23 14:32:29 UTC,2022-03-30 18:18:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109286603,https://inaturalist-open-data.s3.amazonaws.com/photos/184165539/medium.jpeg,"",,1,0,false,2,"Belknap Precinct, IL, USA",37.3134684197,-88.9838437736,129,,,,129,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109315158,68f9a533-a401-488a-9786-4ffdc0441794,Sun Mar 20 2022 17:02:48 GMT-0500 (CDT),2022-03-20,2022-03-20 17:02:48 UTC,UTC,5444487,2022-03-23 20:15:10 UTC,2022-03-23 23:13:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109315158,https://inaturalist-open-data.s3.amazonaws.com/photos/184220055/medium.jpg,"","",1,0,false,3,"Busey Woods, Urbana, IL, US",40.1255388352,-88.2126833333,48,,,,48,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109430960,1fec44fb-8df2-4a8c-8b51-2939800d49b6,2022/03/24 2:45 PM CDT,2022-03-24,2022-03-24 19:45:00 UTC,Central Time (US & Canada),1713627,2022-03-25 04:21:44 UTC,2022-03-25 22:30:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109430960,https://inaturalist-open-data.s3.amazonaws.com/photos/184435495/medium.jpg,"","",2,0,false,,"Johnson County, IL, USA",37.3573241954,-88.9171034987,317,,,,317,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109477999,72d87785-815c-4a59-92ca-b25fc0dc4846,2022-03-25 14:29:01,2022-03-25,2022-03-25 19:29:01 UTC,Central Time (US & Canada),2032648,2022-03-25 19:29:52 UTC,2022-03-25 23:25:23 UTC,research,,https://www.inaturalist.org/observations/109477999,https://static.inaturalist.org/photos/184523134/medium.jpeg,"",,2,0,false,2,"Fayetteville, AR, USA",36.0676061,-94.23386139,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109478022,fd9e9c03-3a0b-4f20-b288-bffdb587bfa7,2022-03-25 14:29:50,2022-03-25,2022-03-25 19:29:50 UTC,Central Time (US & Canada),2032648,2022-03-25 19:30:15 UTC,2022-10-13 20:11:13 UTC,research,,https://www.inaturalist.org/observations/109478022,https://static.inaturalist.org/photos/184523210/medium.jpeg,"",,2,0,false,2,"Fayetteville, AR, USA",36.06759827,-94.23386879,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109478549,3c8a6ec4-6b0a-4310-9c6a-9a94910eacb5,2022-03-25 14:33:40,2022-03-25,2022-03-25 14:33:40 UTC,UTC,582079,2022-03-25 19:35:45 UTC,2022-03-25 23:28:17 UTC,research,"",https://www.inaturalist.org/observations/109478549,https://static.inaturalist.org/photos/184524189/medium.jpeg,"",,2,0,false,2,"Fayetteville, AR, USA",36.06724098,-94.23387156,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109611500,3d8e48bc-e8aa-4c03-bc0c-7c0fa6a89eae,Sat Mar 26 2022 11:24:45 GMT-0400 (EDT),2022-03-26,2022-03-26 15:24:45 UTC,Eastern Time (US & Canada),3682965,2022-03-27 03:08:05 UTC,2022-04-02 00:38:48 UTC,research,,https://www.inaturalist.org/observations/109611500,https://static.inaturalist.org/photos/184772274/medium.jpg,"","",1,0,false,3,"Hoosier National Forest, Dubois, IN, US",38.412045,-86.6730116667,4,,,,4,,open,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109699126,5bc5e969-8206-49d6-b0e8-736e503393f5,Sun Mar 27 2022 16:49:14 GMT-0500 (CDT),2022-03-27,2022-03-28 02:49:14 UTC,Hawaii,1820997,2022-03-27 22:21:11 UTC,2022-03-28 02:34:28 UTC,research,,https://www.inaturalist.org/observations/109699126,https://static.inaturalist.org/photos/184932422/medium.jpg,"","",1,0,false,3,"Busey Woods, Urbana, IL, US",40.1278611667,-88.2135916667,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109765777,8965c466-9d2d-478c-bae4-b9e977a4d338,2019-04-16 17:56:00,2019-04-16,2019-04-16 17:56:00 UTC,UTC,2590323,2022-03-28 17:25:23 UTC,2022-03-30 12:13:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109765777,https://inaturalist-open-data.s3.amazonaws.com/photos/185060169/medium.jpeg,"",,2,0,false,2,42044,36.9523168712,-88.2558526844,12572,,,,12572,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109802030,8c80e831-540c-48ff-8bea-412faa5b9a58,Mon Feb 21 2022 22:02:16 GMT-0600 (CST),2022-02-21,2022-02-22 04:02:16 UTC,Central Time (US & Canada),5342197,2022-03-29 01:42:08 UTC,2022-04-13 17:02:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/109802030,https://inaturalist-open-data.s3.amazonaws.com/photos/185129588/medium.jpg,"",Light greyish purple splotching on dark body. ,1,0,false,3,"S Broyles Ave, Fayetteville, AR, US",36.0659333333,-94.2331383333,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
109878813,9dbea31d-ff3c-45c1-9ca1-4e2567d13f83,Tue Feb 22 2022 18:23:47 GMT-0600 (CST),2022-02-22,2022-02-22 18:23:47 UTC,UTC,3228424,2022-03-29 23:31:30 UTC,2022-03-30 11:59:20 UTC,research,,https://www.inaturalist.org/observations/109878813,https://static.inaturalist.org/photos/185270938/medium.jpg,"","",1,0,false,3,"Wesselman Woods, Evansville, IN, US",37.9836716667,-87.5152883333,16,,,,16,,open,false,,,Ambystome à petite bouche,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110062985,ba19d147-2be2-4ab4-bba7-7ae707654590,2022/03/31 8:33 PM CDT,2022-03-31,2022-04-01 01:33:00 UTC,Central Time (US & Canada),395895,2022-04-01 03:18:20 UTC,2022-04-01 03:43:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110062985,https://inaturalist-open-data.s3.amazonaws.com/photos/185607893/medium.jpeg,"","",1,0,false,,"Pulaski County, US-AR, US",34.7786019207,-92.3923214315,31,,,,28790,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110062993,ec5e0da3-951d-48f2-a8e8-e85ecd7e29bb,2022/03/31 8:54 PM CDT,2022-03-31,2022-04-01 01:54:00 UTC,Central Time (US & Canada),395895,2022-04-01 03:18:21 UTC,2022-04-01 03:43:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110062993,https://inaturalist-open-data.s3.amazonaws.com/photos/185607960/medium.jpeg,"","",1,0,false,,"Heights, Little Rock, AR, USA",34.7819935229,-92.3329767609,31,,,,31,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110062995,ed3d654b-90f7-4838-9938-ebcaf435f547,2022/03/31 8:41 PM CDT,2022-03-31,2022-04-01 01:41:00 UTC,Central Time (US & Canada),395895,2022-04-01 03:18:22 UTC,2022-04-01 12:40:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110062995,https://inaturalist-open-data.s3.amazonaws.com/photos/185608220/medium.jpeg,"",spotted in separate observation,2,0,false,,"Pulaski County, US-AR, US",34.6415579797,-92.2021669582,31,,,,28790,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110181977,39d57cc7-0753-42f2-b05c-91892535e742,Sat Apr 02 2022 10:25:47 GMT-0500 (CDT),2022-04-02,2022-04-02 10:25:47 UTC,UTC,4536725,2022-04-02 15:29:06 UTC,2022-04-09 00:19:28 UTC,research,,https://www.inaturalist.org/observations/110181977,https://static.inaturalist.org/photos/185926074/medium.jpeg,"","",2,0,false,3,"Rossville, TN, US",35.0476833333,-89.5575116667,3000,,,,3000,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110317915,beb01164-7885-4ad3-9b91-179168251e38,2022-04-03 10:41:20,2022-04-03,2022-04-03 15:41:20 UTC,Central Time (US & Canada),216298,2022-04-03 19:27:06 UTC,2022-04-04 12:57:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110317915,https://inaturalist-open-data.s3.amazonaws.com/photos/186075722/medium.jpeg,"",,1,0,false,2,"Otter, KS, USA",37.2072652,-96.5253981997,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110350177,ec737a89-fdfa-4cf1-a371-69d43b68608e,2022/04/03 1:19 PM CDT,2022-04-03,2022-04-03 18:19:00 UTC,Central Time (US & Canada),4733121,2022-04-04 00:39:59 UTC,2022-08-10 15:34:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110350177,https://inaturalist-open-data.s3.amazonaws.com/photos/186123554/medium.jpg,"",,2,0,false,,"Missouri, US",38.4615142184,-90.2410049836,122,,,,28240,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110350180,3dd0ca4e-502f-4611-a68a-5381972dcdc5,2022/04/03 1:08 PM CDT,2022-04-03,2022-04-03 18:08:00 UTC,Central Time (US & Canada),4733121,2022-04-04 00:39:59 UTC,2022-08-10 15:34:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110350180,https://inaturalist-open-data.s3.amazonaws.com/photos/186123582/medium.jpg,"",,2,0,false,,"Missouri, US",38.4096899185,-90.3344842904,122,,,,28240,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110350181,086b3419-4748-440d-8d57-e6fafa4e584c,2022/04/03 12:32 PM CDT,2022-04-03,2022-04-03 17:32:00 UTC,Central Time (US & Canada),4733121,2022-04-04 00:40:00 UTC,2022-08-10 15:34:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110350181,https://inaturalist-open-data.s3.amazonaws.com/photos/186123658/medium.jpg,"",,2,0,false,,"Missouri, US",38.5837584201,-90.3784968712,122,,,,28240,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110416218,12c45799-f600-4498-955b-144080323616,Mon Apr 04 2022 13:23:47 GMT-0500 (CDT),2022-04-04,2022-04-04 13:23:47 UTC,UTC,1169369,2022-04-04 18:49:19 UTC,2022-04-13 02:40:06 UTC,research,,https://www.inaturalist.org/observations/110416218,https://static.inaturalist.org/photos/186260070/medium.jpg,"","",1,0,false,3,"Woodland Walk, Eddyville, KY, US",36.90195,-88.0357055,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110504720,baaaf89f-9824-4254-8be3-113563dab8e4,Tue Apr 05 2022 12:56:13 GMT-0500 (CDT),2022-04-05,2022-04-05 12:56:13 UTC,UTC,5423090,2022-04-05 17:57:08 UTC,2022-04-05 18:11:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110504720,https://inaturalist-open-data.s3.amazonaws.com/photos/186421135/medium.jpg,"","",1,0,false,3,"Belknap, IL, US",37.2746584909,-88.8552786606,9,,,,9,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110504732,a63f5500-810a-4d72-8ad7-d4fb1ca2043c,2022-04-05 12:56:23,2022-04-05,2022-04-05 17:56:23 UTC,Central Time (US & Canada),5423057,2022-04-05 17:57:17 UTC,2022-04-05 18:11:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110504732,https://inaturalist-open-data.s3.amazonaws.com/photos/186421109/medium.jpeg,"",,1,0,false,2,"Logan Precinct, IL, USA",37.2747816667,-88.855145,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110508790,5a59e27e-978c-4fdb-bd9f-5099f7f219ab,2022-04-05 12:56:28,2022-04-05,2022-04-05 17:56:28 UTC,Central Time (US & Canada),5423047,2022-04-05 18:51:17 UTC,2022-04-06 11:44:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110508790,https://inaturalist-open-data.s3.amazonaws.com/photos/186428351/medium.jpeg,"",,1,0,false,2,"Logan Precinct, IL, USA",37.274731,-88.855114,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110527785,7d5fbf29-9f92-4574-b02b-31c50668b4a3,2022-04-05 13:09:16,2022-04-05,2022-04-05 18:09:16 UTC,Central Time (US & Canada),1639,2022-04-05 22:44:33 UTC,2022-04-06 11:43:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110527785,https://static.inaturalist.org/photos/186465231/medium.jpeg,"",,1,0,false,2,"Logan Precinct, IL, USA",37.274858,-88.8571809722,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110542396,eb86f93e-6734-4436-a266-c9af45854ab2,Tue Apr 05 2022 13:09:03 GMT-0500 (CDT),2022-04-05,2022-04-05 13:09:03 UTC,UTC,5423071,2022-04-06 02:08:04 UTC,2022-04-06 11:43:50 UTC,research,,https://www.inaturalist.org/observations/110542396,https://static.inaturalist.org/photos/186492314/medium.jpg,"","",1,0,false,3,"Belknap, IL, US",37.274895,-88.8573833333,15,,,,15,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110542511,666d9c36-fe45-4916-80ff-ef99c80a795c,Tue Apr 05 2022 13:04:26 GMT-0500 (CDT),2022-04-05,2022-04-05 13:04:26 UTC,UTC,5423071,2022-04-06 02:10:20 UTC,2022-04-06 03:44:26 UTC,research,,https://www.inaturalist.org/observations/110542511,https://static.inaturalist.org/photos/186492589/medium.jpg,"","",1,0,false,3,"Belknap, IL, US",37.275055,-88.856445,6,,,,6,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110542619,1e6e5ecd-2aa2-4357-84d2-fabdf2b31ccd,Tue Apr 05 2022 12:56:23 GMT-0500 (CDT),2022-04-05,2022-04-05 12:56:23 UTC,UTC,5423071,2022-04-06 02:11:43 UTC,2022-04-06 17:30:12 UTC,research,,https://www.inaturalist.org/observations/110542619,https://static.inaturalist.org/photos/186492783/medium.jpg,"","",2,0,false,3,"Belknap, IL, US",37.275025,-88.85502,2015,,,,2015,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110609067,2ef94235-bf4c-4012-b5c5-d8e19a460c6a,Wed Apr 06 2022 15:13:00 GMT-0500 (CDT),2022-04-06,2022-04-06 15:13:00 UTC,UTC,5455840,2022-04-06 21:34:43 UTC,2022-04-13 01:03:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110609067,https://inaturalist-open-data.s3.amazonaws.com/photos/186615232/medium.jpg,"","",1,0,false,3,"Puxico, MO, US",36.95787,-90.2164533333,97,,,,97,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110610483,4328498c-74da-48da-a0fe-5ad9fb57fdfc,Wed Apr 06 2022 16:45:24 GMT-0500 (CDT),2022-04-06,2022-04-06 20:45:24 UTC,Eastern Time (US & Canada),760339,2022-04-06 21:50:52 UTC,2022-04-07 02:48:05 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/110610483,https://inaturalist-open-data.s3.amazonaws.com/photos/186617796/medium.jpg,"","",2,0,false,3,"Red Wolf Trail, Jonesboro, AR, US",35.8392063808,-90.6855318044,7,,,,7,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110654599,6cba342b-f5c3-488f-a680-1aed1f844f0f,2022-04-03 15:29:03,2022-04-03,2022-04-03 20:29:03 UTC,Central Time (US & Canada),1575841,2022-04-07 12:07:01 UTC,2022-04-08 22:44:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110654599,https://inaturalist-open-data.s3.amazonaws.com/photos/186704134/medium.jpeg,"",,2,0,false,2,"Weiner, AR 72479, USA",35.679025,-90.9296027778,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110682655,6e72b2ac-60e2-416d-8ec9-965eba13dae0,Sat Mar 26 2022 15:08:01 GMT-0500 (CDT),2022-03-26,2022-03-26 15:08:01 UTC,UTC,2217219,2022-04-07 18:30:18 UTC,2022-09-14 17:21:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110682655,https://inaturalist-open-data.s3.amazonaws.com/photos/186754880/medium.jpg,"","",1,0,false,3,"Mississippi, US",33.3863695422,-88.8989396982,17,,,,28984,,obscured,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110851729,f1e1d5bf-7270-45c4-8da2-fbd08a9fc217,2022-04-09 09:50:44,2022-04-09,2022-04-09 14:50:44 UTC,Central Time (US & Canada),812051,2022-04-09 15:22:57 UTC,2022-04-09 23:17:11 UTC,research,,https://www.inaturalist.org/observations/110851729,https://static.inaturalist.org/photos/187065463/medium.jpeg,"",,1,0,false,2,"Celina, TX 75009, USA",33.3276067437,-96.6872540116,195,,,,195,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
110917389,139c32e3-00a3-4d81-ab44-4e9ac7598c42,2022-04-09 19:04:39-05:00,2022-04-09,2022-04-10 00:04:39 UTC,Bogota,3410423,2022-04-10 01:54:46 UTC,2022-05-08 08:24:06 UTC,research,,https://www.inaturalist.org/observations/110917389,https://static.inaturalist.org/photos/187183542/medium.jpg,"","",2,0,false,3,"Texas, US",30.4447246634,-96.3846988818,156,,,,29356,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
111031417,304a3ca0-c557-46cc-90c6-343f9c25b19d,2022-04-04 14:58:31-05:00,2022-04-04,2022-04-04 19:58:31 UTC,Bogota,5342197,2022-04-10 23:33:29 UTC,2022-04-13 17:01:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111031417,https://inaturalist-open-data.s3.amazonaws.com/photos/187389335/medium.jpg,"",Grey bodied skink with light purple to grey spotting. ,2,0,false,3,"Fayetteville, AR, US",36.0318221667,-94.21705,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
111051103,ccf09f49-84ec-410a-9a3b-4243b771e5b0,2022/04/09 1:25 PM CDT,2022-04-09,2022-04-09 18:25:00 UTC,Central Time (US & Canada),4733121,2022-04-11 01:58:06 UTC,2022-08-10 15:30:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111051103,https://inaturalist-open-data.s3.amazonaws.com/photos/187407433/medium.jpg,"",,2,0,false,,"Missouri, US",38.2853050095,-90.4437204029,244,,,,28270,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
